datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2010-08-03 15:30:00,2.441,1.540,0.519,4.231,0.519,0.626,2.762,5.132,-0.577,-0.056,-0.091,1.917,0.207,0.337,0.861,0.872,1.155,2.269,0.037,0.200,0.681,0.390,0.413,0.491,1.071,0.902,-38.727,9.063,-4.412,1.117,0.995,1.118,1.118,0.993,0.996,1.051,1.227,1.217,0.278,1.840,5.879,-0.263,-0.062,1.235,0.769,0.683,1.267,1.043,0.559,2.197,2.197,2.197,2.191,2.220,2.244,2.226,2.194,0.840,1.147,1.093,2.268,0.767,0.478,0.555,0.591,-4.942,11.531,-1.952,1.000,212.623,50.259
2010-08-04 09:30:00,2.396,1.510,0.240,4.153,0.240,0.427,1.894,2.972,-0.766,-0.087,-0.093,1.731,0.148,0.265,0.156,-0.386,0.871,2.060,0.035,0.199,0.559,0.382,0.408,0.490,0.940,0.895,-42.600,8.938,-4.697,1.112,0.993,1.106,1.106,0.991,0.994,1.051,1.225,1.217,0.275,1.765,4.566,-0.270,-0.062,1.047,0.726,0.656,1.251,1.039,0.557,2.160,2.160,2.160,2.152,2.220,2.244,2.212,2.194,0.229,-0.338,0.978,2.184,0.445,0.313,0.340,0.460,2.163,3.277,4.735,1.000,212.623,51.201
2010-08-04 10:00:00,2.405,1.515,0.223,4.167,0.223,0.376,1.672,5.469,-0.945,-0.033,-0.096,1.445,0.051,0.148,0.235,-0.705,0.755,2.139,0.032,0.198,0.502,0.370,0.401,0.491,1.004,0.947,-65.538,8.697,-5.056,1.099,0.988,1.087,1.087,0.990,0.991,1.049,1.226,1.217,0.230,1.651,3.447,-0.292,-0.062,0.704,0.787,0.635,1.220,1.039,0.557,2.160,2.160,2.154,2.151,2.220,2.232,2.207,2.187,0.359,-0.744,1.047,2.424,0.471,0.139,0.322,0.351,-16.949,-6.368,11.778,1.000,212.305,50.950
2010-08-04 10:30:00,2.398,1.510,0.269,4.155,0.269,0.189,1.197,5.713,-0.738,-0.021,-0.099,1.249,-0.082,0.052,-0.080,0.636,0.564,2.163,0.029,0.197,0.550,0.359,0.395,0.486,0.934,0.843,-121.714,8.567,-5.569,1.088,0.985,1.072,1.072,0.989,0.989,1.049,1.226,1.217,0.163,1.502,2.975,-0.307,-0.063,0.623,0.875,0.651,1.221,1.040,0.559,2.160,2.160,2.154,2.155,2.220,2.230,2.191,2.162,-0.049,0.646,0.943,2.230,0.698,0.195,0.316,0.405,2.976,4.381,11.167,1.000,211.642,50.935
2010-08-04 11:00:00,2.421,1.527,0.275,4.195,0.275,-0.027,1.726,26.913,-0.495,0.014,-0.101,1.110,-0.304,-0.065,-0.415,0.517,0.678,2.314,0.026,0.196,0.510,0.352,0.392,0.478,1.017,0.882,-425.000,8.412,-6.404,1.077,0.981,1.061,1.061,0.988,0.987,1.048,1.225,1.217,0.102,1.388,2.657,-0.323,-0.061,0.852,0.858,0.636,1.208,1.038,0.559,2.160,2.160,2.154,2.154,2.220,2.234,2.179,2.170,-0.401,0.779,0.756,2.289,0.489,0.441,0.378,0.519,0.942,1.511,1.301,1.000,210.941,50.288
2010-08-04 11:30:00,2.423,1.527,0.276,4.199,0.276,-0.014,1.698,-14.250,-0.739,-0.009,-0.104,1.004,-0.627,-0.216,-0.195,0.256,0.677,2.945,0.023,0.194,0.475,0.350,0.390,0.470,1.088,0.978,140.833,8.246,-7.830,1.065,0.977,1.050,1.050,0.989,0.984,1.047,1.225,1.217,0.053,1.287,2.469,-0.340,-0.058,0.664,0.902,0.614,1.180,1.039,0.561,2.160,2.160,2.152,2.152,2.220,2.228,2.179,2.171,-0.201,0.320,0.742,3.207,0.436,0.520,0.386,0.431,0.970,1.490,2.471,1.000,211.109,50.273
2010-08-04 12:00:00,2.434,1.532,0.288,4.217,0.288,-0.407,1.809,-15.151,-0.901,-0.056,-0.107,0.921,-2.347,-0.350,-0.157,-1.929,0.775,3.464,0.020,0.193,0.366,0.357,0.391,0.463,1.157,1.050,25.937,7.972,-10.222,1.055,0.973,0.995,0.995,0.990,0.983,1.048,1.226,1.217,-0.056,1.172,2.390,-0.352,-0.056,0.932,0.969,0.507,1.155,1.036,0.562,2.160,2.160,2.151,2.169,2.220,2.216,2.179,2.180,-0.271,-2.774,0.784,3.965,0.272,0.741,0.431,0.471,1.092,2.665,1.152,1.000,211.838,50.234
2010-08-04 12:30:00,2.415,1.523,0.303,4.184,0.303,-0.441,1.398,33.739,-1.177,-0.056,-0.110,0.848,4.263,-0.597,-0.200,3.157,0.681,2.862,0.017,0.192,0.357,0.369,0.393,0.457,1.082,0.977,12.119,7.608,-16.000,1.049,0.971,0.927,0.927,0.992,0.982,1.047,1.226,1.217,-0.205,1.042,2.413,-0.368,-0.051,1.154,0.912,0.515,1.159,1.037,0.561,2.160,2.160,2.155,2.165,2.220,2.211,2.179,2.183,-0.317,5.985,0.808,3.081,0.395,0.702,0.404,0.462,1.123,2.425,3.283,1.000,211.903,50.645
2010-08-04 13:00:00,2.367,1.489,0.228,4.100,0.228,-0.319,1.126,3.210,-6.489,-0.080,-0.113,0.758,-0.194,-0.711,0.031,0.522,0.630,2.106,0.013,0.191,0.282,0.374,0.393,0.451,0.899,0.844,7.071,7.152,-23.062,1.043,0.969,0.855,0.855,0.993,0.979,1.047,1.225,1.217,-0.192,0.915,2.359,-0.402,-0.049,0.422,0.763,0.457,1.113,0.999,0.558,2.133,2.130,2.121,2.121,2.220,2.197,2.179,2.181,0.021,0.555,0.856,2.253,0.303,0.565,0.429,0.429,1.399,8.720,-1.056,1.000,212.511,51.829
2010-08-04 13:30:00,2.355,1.482,0.189,4.078,0.189,-0.087,1.014,2.762,18.243,-0.093,-0.117,0.678,0.030,-0.460,0.049,0.599,0.578,2.005,0.010,0.189,0.256,0.370,0.389,0.444,0.942,0.893,4.601,6.344,-30.833,1.029,0.964,0.825,0.825,0.994,0.975,1.045,1.225,1.217,-0.097,0.808,2.240,-0.465,-0.050,0.279,0.611,0.412,1.065,0.971,0.551,2.106,2.101,2.095,2.095,2.221,2.184,2.179,2.157,0.057,0.614,0.860,2.235,0.262,0.408,0.347,0.365,0.955,3.156,2.880,1.000,212.445,52.090
2010-08-04 14:00:00,2.354,1.483,0.186,4.077,0.186,0.090,0.984,2.251,55.786,-0.107,-0.121,0.617,0.086,-0.118,0.146,7.685,0.570,1.971,0.007,0.188,0.262,0.364,0.383,0.439,0.987,0.952,3.364,5.635,-74.600,1.013,0.957,0.821,0.821,0.993,0.972,1.045,1.226,1.218,-0.017,0.727,2.166,-0.559,-0.050,0.405,0.591,0.405,1.041,0.969,0.551,2.106,2.101,2.100,2.100,2.226,2.184,2.180,2.125,0.201,9.600,0.892,2.085,0.267,0.267,0.298,0.377,2.276,5.782,18.091,1.000,213.146,52.279
2010-08-04 14:30:00,2.360,1.488,0.190,4.088,0.190,-0.165,0.945,2.585,27.034,-0.069,-0.125,0.570,0.142,0.049,0.026,-0.503,0.515,2.017,0.004,0.187,0.257,0.362,0.377,0.435,1.009,0.957,2.610,5.068,184.500,0.998,0.951,0.815,0.815,0.992,0.970,1.044,1.224,1.218,0.018,0.662,2.081,-0.687,-0.048,0.811,0.598,0.407,1.021,0.970,0.551,2.106,2.101,2.101,2.104,2.234,2.179,2.183,2.117,-0.014,-0.883,0.868,2.332,0.234,0.245,0.310,0.414,1.907,4.434,6.283,1.000,212.669,52.028
2010-08-04 15:00:00,2.360,1.484,0.194,4.087,0.194,0.059,0.972,2.550,69.000,-0.088,-0.129,0.529,0.186,0.125,0.160,0.565,0.539,2.046,0.000,0.186,0.253,0.362,0.372,0.430,1.016,0.973,2.131,4.659,73.200,0.985,0.945,0.813,0.813,0.989,0.967,1.043,1.224,1.218,0.021,0.607,2.005,-0.859,-0.049,1.038,0.604,0.401,0.993,0.966,0.550,2.106,2.101,2.101,2.108,2.234,2.179,2.181,2.117,0.159,0.469,0.884,2.469,0.251,0.272,0.380,0.437,2.538,5.053,-4.470,1.000,212.894,52.086
2010-08-04 15:30:00,2.370,1.492,0.205,4.105,0.205,0.067,0.936,2.740,-26.800,-0.139,-0.132,0.495,0.208,0.165,0.179,-0.278,0.514,2.214,-0.003,0.184,0.248,0.361,0.365,0.426,1.068,0.999,1.786,4.306,40.222,0.973,0.940,0.814,0.814,0.988,0.966,1.043,1.224,1.217,0.023,0.561,1.865,-1.118,-0.050,1.440,0.726,0.365,0.971,0.953,0.550,2.106,2.101,2.101,2.108,2.246,2.179,2.157,2.124,0.129,-0.468,0.792,2.343,0.228,0.495,0.464,0.537,1.524,3.838,-2.233,1.000,212.828,51.844
2010-08-05 09:30:00,2.330,1.466,0.193,4.034,0.193,-0.181,0.578,1.974,4.129,-0.105,-0.134,0.479,0.153,0.166,0.016,-19.694,0.305,1.812,-0.005,0.184,0.276,0.365,0.364,0.425,0.915,0.787,1.779,4.313,90.000,0.966,0.937,0.795,0.795,0.988,0.965,1.042,1.224,1.217,0.005,0.535,1.816,-1.288,-0.053,1.603,0.795,0.367,0.959,0.949,0.548,2.103,2.098,2.098,2.097,2.249,2.179,2.132,2.116,-0.030,-63.375,0.632,1.990,0.281,0.402,0.316,0.436,0.486,1.970,1.345,1.000,212.137,52.588
2010-08-05 10:00:00,2.338,1.475,0.186,4.048,0.186,-0.016,0.575,2.007,3.618,-0.131,-0.137,0.451,0.047,0.166,-0.003,-5.955,0.294,1.820,-0.008,0.182,0.283,0.369,0.359,0.426,0.930,0.783,1.736,4.268,179.000,0.954,0.931,0.776,0.776,0.987,0.964,1.041,1.223,1.217,-0.026,0.491,1.643,-1.986,-0.057,1.280,0.964,0.388,0.902,0.944,0.547,2.103,2.098,2.098,2.094,2.252,2.179,2.116,2.116,-0.061,-11.202,0.451,2.062,0.267,0.174,0.249,0.353,1.861,3.363,7.306,1.000,212.258,52.429
2010-08-05 10:30:00,2.363,1.488,0.149,4.090,0.149,0.053,0.535,2.248,12.928,-0.135,-0.140,0.431,-0.040,0.143,-0.157,0.400,0.250,1.879,-0.011,0.181,0.249,0.372,0.353,0.426,0.959,0.761,1.667,4.083,118.667,0.941,0.925,0.780,0.780,0.989,0.963,1.040,1.224,1.217,0.002,0.460,1.479,-3.561,-0.060,0.719,1.201,0.368,0.861,0.936,0.548,2.100,2.095,2.095,2.086,2.252,2.179,2.116,2.116,-0.225,0.620,0.306,2.081,0.202,0.231,0.263,0.406,1.362,1.868,7.164,1.000,211.726,51.762
2010-08-05 11:00:00,2.349,1.478,0.175,4.067,0.175,0.116,0.456,1.907,-25.286,-0.137,-0.142,0.416,-0.234,0.065,-0.265,1.793,0.202,1.679,-0.015,0.180,0.228,0.375,0.349,0.425,1.001,0.737,1.584,3.828,118.333,0.928,0.919,0.790,0.790,0.991,0.962,1.038,1.222,1.218,0.073,0.433,1.382,-7.429,-0.070,0.915,1.253,0.379,0.829,0.932,0.552,2.100,2.095,2.095,2.086,2.254,2.180,2.116,2.116,-0.309,1.343,0.215,1.996,0.225,0.388,0.290,0.480,0.236,0.853,0.957,1.000,211.315,51.960
2010-08-05 11:30:00,2.353,1.482,0.196,4.074,0.196,0.115,0.420,1.817,-39.957,-0.106,-0.145,0.396,-1.994,-0.074,-0.273,4.847,0.171,1.675,-0.018,0.179,0.225,0.378,0.345,0.424,0.989,0.707,1.482,3.597,88.000,0.915,0.913,0.778,0.778,0.992,0.961,1.037,1.222,1.218,0.041,0.400,1.254,-54.333,-0.074,1.762,1.341,0.396,0.798,0.932,0.554,2.100,2.095,2.095,2.113,2.257,2.182,2.116,2.116,-0.323,1.632,0.151,2.070,0.332,0.389,0.318,0.399,0.203,1.056,1.952,1.000,211.473,51.907
2010-08-05 12:00:00,2.339,1.474,0.192,4.050,0.192,-0.028,0.409,1.455,9.722,-0.103,-0.147,0.374,-2.118,-0.411,-0.543,14.000,0.178,1.470,-0.022,0.177,0.228,0.374,0.341,0.420,0.928,0.689,1.381,3.359,38.778,0.902,0.907,0.776,0.776,0.994,0.959,1.036,1.221,1.218,0.004,0.367,1.107,9.500,-0.078,1.600,1.270,0.393,0.766,0.931,0.553,2.100,2.095,2.091,2.095,2.257,2.181,2.116,2.110,-0.605,-7.118,0.248,1.932,0.261,0.427,0.360,0.411,0.384,1.361,0.830,1.000,211.726,52.274
2010-08-05 12:30:00,2.338,1.473,0.197,4.047,0.197,0.014,0.376,1.352,14.781,-0.117,-0.149,0.353,-0.906,-1.746,-0.595,3.714,0.151,1.419,-0.025,0.176,0.230,0.365,0.339,0.417,0.921,0.711,1.315,3.133,34.600,0.891,0.901,0.772,0.772,0.997,0.957,1.035,1.222,1.216,0.011,0.335,0.978,4.590,-0.083,1.203,1.181,0.391,0.737,0.933,0.555,2.100,2.095,2.086,2.092,2.257,2.150,2.116,2.107,-0.649,1.636,0.221,1.923,0.199,0.369,0.378,0.423,0.880,1.512,2.410,1.000,211.950,52.376
2010-08-05 13:00:00,2.328,1.467,0.203,4.031,0.203,-0.676,0.282,1.390,23.514,-0.102,-0.151,0.339,-0.557,7.333,-0.986,2.333,0.084,1.461,-0.029,0.175,0.277,0.355,0.338,0.416,0.873,0.632,1.261,2.908,23.133,0.889,0.900,0.731,0.731,0.998,0.956,1.033,1.221,1.216,-0.028,0.306,0.907,3.833,-0.087,1.500,1.101,0.455,0.727,0.932,0.556,2.100,2.095,2.086,2.087,2.257,2.116,2.116,2.092,-0.869,0.257,0.058,1.896,0.202,0.463,0.455,0.429,-0.281,1.566,6.429,1.000,211.632,52.501
2010-08-05 13:30:00,2.331,1.469,0.201,4.035,0.201,-0.489,0.345,1.316,8.156,-0.114,-0.154,0.328,-0.458,5.780,-0.712,3.628,0.133,1.459,-0.032,0.174,0.307,0.346,0.340,0.416,0.876,0.650,1.151,2.703,23.200,0.890,0.901,0.662,0.662,0.998,0.956,1.032,1.219,1.216,-0.205,0.279,0.860,3.720,-0.087,1.011,1.154,0.536,0.726,0.932,0.553,2.100,2.095,2.090,2.087,2.257,2.116,2.116,2.087,-0.799,1.397,0.179,1.785,0.284,0.292,0.375,0.365,-0.114,1.339,3.537,1.000,212.015,52.545
2010-08-05 14:00:00,2.348,1.479,0.273,4.065,0.273,0.673,0.444,1.639,6.720,-0.159,-0.156,0.321,-0.041,-1.065,-0.283,-25.791,0.216,1.776,-0.036,0.172,0.397,0.334,0.342,0.415,0.971,0.891,1.032,2.519,22.250,0.891,0.901,0.636,0.636,0.996,0.957,1.031,1.220,1.218,-0.375,0.254,0.823,3.627,-0.087,2.339,1.557,0.661,0.737,0.938,0.552,2.100,2.097,2.098,2.098,2.257,2.116,2.110,2.086,-0.512,-9.889,0.283,2.041,0.608,0.159,0.293,0.357,1.107,2.572,22.955,1.000,213.454,52.516
2010-08-05 14:30:00,2.362,1.488,0.315,4.090,0.315,2.327,0.551,1.783,-162.250,-0.180,-0.159,0.319,1.598,-0.094,-0.440,-3.018,0.281,1.911,-0.039,0.171,0.410,0.325,0.341,0.412,1.090,1.058,0.978,2.498,45.875,0.895,0.902,0.658,0.658,0.998,0.958,1.029,1.219,1.218,0.088,0.238,0.807,3.640,-0.090,2.500,1.506,0.744,0.746,0.943,0.550,2.100,2.100,2.101,2.101,2.257,2.116,2.107,2.111,-0.738,-3.070,0.341,2.101,0.456,0.182,0.297,0.364,0.927,2.245,7.770,1.000,213.800,52.279
2010-08-05 15:00:00,2.353,1.481,0.357,4.074,0.357,1.209,0.487,1.599,12.980,-0.206,-0.162,0.319,-29.261,0.425,-0.186,-4.253,0.246,1.780,-0.043,0.170,0.418,0.318,0.342,0.408,1.016,0.967,0.911,2.425,23.750,0.901,0.906,0.695,0.695,0.998,0.960,1.028,1.217,1.218,1.471,0.224,0.787,3.653,-0.097,2.018,1.695,0.845,0.750,0.951,0.553,2.105,2.105,2.106,2.107,2.257,2.116,2.107,2.125,-0.496,-0.915,0.325,1.900,0.424,0.193,0.393,0.383,1.399,2.593,-5.447,1.000,213.865,52.501
2010-08-05 15:30:00,2.367,1.490,0.390,4.097,0.390,1.590,0.472,1.872,-12.264,-0.204,-0.165,0.320,6.700,1.170,-0.121,-0.487,0.215,2.012,-0.047,0.169,0.418,0.305,0.343,0.404,1.055,1.013,0.815,2.272,17.909,0.909,0.910,0.740,0.740,1.001,0.960,1.028,1.219,1.216,1.038,0.209,0.771,3.766,-0.098,2.094,1.676,0.934,0.745,0.954,0.555,2.108,2.108,2.109,2.109,2.257,2.116,2.107,2.121,-0.474,-1.625,0.196,1.995,0.344,0.401,0.479,0.489,0.612,1.957,-91.000,1.000,214.061,52.245
2010-08-06 09:30:00,2.327,1.466,0.514,4.027,0.514,1.541,0.222,1.211,6.795,-0.219,-0.166,0.321,2.025,1.191,-0.607,-0.515,0.048,1.501,-0.048,0.168,0.425,0.296,0.344,0.402,0.942,0.864,0.815,2.260,14.815,0.912,0.911,0.761,0.761,1.000,0.961,1.027,1.217,1.216,0.911,0.202,0.756,3.826,-0.101,1.418,1.559,0.980,0.741,0.955,0.555,2.097,2.097,2.097,2.097,2.257,2.116,2.107,2.117,-2.595,-0.829,-0.026,1.577,0.515,0.285,0.356,0.389,0.143,1.326,0.994,1.000,213.202,52.946
2010-08-06 10:00:00,2.345,1.477,0.554,4.059,0.554,2.619,0.570,1.357,33.818,-0.383,-0.170,0.329,1.216,1.548,0.420,0.137,0.331,1.699,-0.052,0.167,0.481,0.302,0.349,0.402,1.005,0.990,0.809,2.227,13.433,0.920,0.915,0.815,0.815,1.002,0.963,1.025,1.216,1.216,1.243,0.201,0.732,5.086,-0.109,1.208,1.489,1.100,0.732,0.964,0.557,2.101,2.101,2.101,2.101,2.257,2.116,2.107,2.112,0.044,-0.057,0.415,1.569,0.480,0.300,0.268,0.370,0.994,1.945,6.443,1.000,215.024,52.975
2010-08-06 10:30:00,2.329,1.468,0.367,4.031,0.367,0.990,0.485,1.216,6.005,-0.357,-0.173,0.336,0.772,1.596,0.419,2.768,0.252,1.534,-0.056,0.165,0.463,0.305,0.354,0.403,0.989,0.962,0.795,2.175,13.032,0.925,0.917,0.857,0.857,1.002,0.963,1.024,1.217,1.216,1.016,0.198,0.709,6.067,-0.122,0.700,1.203,1.176,0.680,0.953,0.555,2.087,2.087,2.087,2.087,2.247,2.116,2.116,2.103,0.315,10.780,0.296,1.368,0.339,0.271,0.300,0.409,1.335,1.458,6.093,1.000,214.519,53.222
2010-08-06 11:00:00,2.292,1.444,0.272,3.967,0.272,0.576,0.254,0.938,4.476,-0.306,-0.176,0.333,0.428,1.206,0.131,-1.575,0.081,1.217,-0.060,0.164,0.612,0.301,0.358,0.402,0.892,0.760,0.786,2.104,11.000,0.928,0.919,0.880,0.880,1.001,0.963,1.022,1.215,1.217,0.491,0.191,0.669,4.718,-0.128,0.320,0.947,1.053,0.670,0.941,0.549,2.067,2.067,2.067,2.066,2.247,2.110,2.120,2.081,0.104,-1.633,-0.041,1.212,0.553,0.246,0.336,0.446,0.038,0.763,0.915,1.000,213.342,53.782
2010-08-06 11:30:00,2.266,1.426,0.285,3.922,0.285,0.362,0.203,0.843,2.589,-0.330,-0.179,0.321,0.045,0.569,0.040,-0.708,0.053,1.126,-0.064,0.163,0.616,0.290,0.359,0.398,0.849,0.664,0.778,2.017,8.809,0.926,0.918,0.888,0.888,0.997,0.961,1.020,1.215,1.217,0.216,0.179,0.623,3.444,-0.136,0.544,0.831,1.027,0.669,0.937,0.546,2.044,2.044,2.044,2.042,2.247,2.107,2.106,2.067,-0.062,-1.066,-0.044,1.157,0.713,0.225,0.312,0.356,0.080,0.907,1.474,1.000,213.193,54.362
2010-08-06 12:00:00,2.294,1.444,0.260,3.968,0.260,0.566,0.247,0.949,2.764,-0.338,-0.182,0.312,-0.090,0.294,-0.100,0.170,0.081,1.237,-0.068,0.161,0.608,0.284,0.358,0.395,0.921,0.760,0.766,1.924,8.154,0.922,0.916,0.896,0.896,0.993,0.961,1.019,1.214,1.216,0.135,0.168,0.590,2.710,-0.148,0.672,0.743,0.983,0.656,0.923,0.544,2.044,2.044,2.044,2.026,2.247,2.107,2.101,2.041,-0.336,0.411,-0.004,1.180,0.728,0.389,0.400,0.393,0.355,1.095,1.096,1.000,213.361,53.768
2010-08-06 12:30:00,2.290,1.441,0.253,3.961,0.253,0.516,0.256,0.952,3.040,-0.374,-0.185,0.310,-0.040,0.163,-0.118,-0.013,0.100,1.249,-0.072,0.160,0.560,0.285,0.359,0.394,1.002,0.863,0.740,1.833,7.016,0.918,0.914,0.909,0.909,0.991,0.961,1.017,1.212,1.216,0.214,0.163,0.574,2.423,-0.160,0.506,0.662,0.957,0.654,0.914,0.543,2.044,2.044,2.044,2.030,2.247,2.107,2.089,2.051,-0.333,0.012,0.040,1.145,0.620,0.561,0.384,0.399,0.623,1.214,1.608,1.000,213.454,53.884
2010-08-06 13:00:00,2.295,1.446,0.267,3.970,0.267,0.906,0.277,1.024,3.236,-0.408,-0.188,0.309,0.060,0.035,-0.195,-2.969,0.115,1.341,-0.076,0.159,0.557,0.290,0.359,0.393,1.010,0.928,0.714,1.748,5.588,0.914,0.912,0.922,0.922,0.987,0.961,1.015,1.212,1.216,0.336,0.161,0.561,2.157,-0.173,0.865,0.576,0.980,0.656,0.916,0.542,2.044,2.044,2.043,2.052,2.247,2.107,2.069,2.061,-1.012,-1.744,0.038,1.231,0.432,0.579,0.535,0.425,-0.118,1.104,1.638,1.000,214.155,53.942
2010-08-06 13:30:00,2.290,1.444,0.267,3.961,0.267,0.839,0.324,1.021,2.997,-0.431,-0.192,0.310,0.120,-0.068,0.128,6.026,0.170,1.356,-0.081,0.157,0.551,0.298,0.361,0.393,1.003,0.957,0.700,1.675,4.694,0.909,0.910,0.934,0.934,0.986,0.961,1.014,1.211,1.216,0.392,0.160,0.549,2.020,-0.190,1.164,0.619,0.995,0.652,0.914,0.541,2.044,2.044,2.041,2.047,2.247,2.111,2.067,2.051,-0.584,11.636,0.144,1.246,0.405,0.399,0.400,0.369,-0.058,1.032,1.488,1.000,214.697,54.198
2010-08-06 14:00:00,2.305,1.452,0.299,3.987,0.299,0.705,0.526,1.175,3.096,-0.469,-0.196,0.311,0.290,-0.072,0.268,-2.849,0.339,1.551,-0.085,0.156,0.537,0.305,0.363,0.394,1.061,1.057,0.695,1.611,3.898,0.904,0.907,0.944,0.944,0.986,0.961,1.012,1.210,1.217,0.436,0.164,0.540,1.907,-0.210,1.843,0.901,0.952,0.676,0.919,0.544,2.049,2.049,2.049,2.055,2.247,2.113,2.048,2.056,-1.502,-1.186,0.335,1.298,0.566,0.185,0.261,0.352,1.041,1.679,2.701,1.000,215.556,54.058
2010-08-06 14:30:00,2.302,1.450,0.329,3.983,0.329,0.602,0.612,1.214,3.327,-0.530,-0.201,0.309,0.661,0.086,0.737,-1.716,0.431,1.613,-0.090,0.155,0.586,0.310,0.360,0.393,1.034,1.017,0.694,1.551,3.302,0.904,0.907,0.952,0.952,0.991,0.961,1.012,1.209,1.217,0.388,0.168,0.530,1.815,-0.227,3.279,1.067,0.955,0.689,0.920,0.546,2.057,2.057,2.057,2.064,2.247,2.106,2.051,2.058,0.645,-1.700,0.431,1.288,0.693,0.197,0.226,0.352,0.891,1.567,2.131,1.000,216.108,54.261
2010-08-06 15:00:00,2.301,1.450,0.317,3.980,0.317,0.660,0.590,1.283,3.154,-0.548,-0.207,0.304,0.817,0.350,0.649,-1.036,0.426,1.710,-0.094,0.153,0.578,0.311,0.351,0.391,1.034,1.011,0.692,1.498,2.851,0.905,0.908,0.957,0.957,0.996,0.959,1.010,1.209,1.216,0.312,0.172,0.523,1.681,-0.250,1.373,1.346,0.879,0.681,0.908,0.545,2.052,2.052,2.052,2.052,2.247,2.101,2.061,2.067,0.021,-1.432,0.399,1.293,0.665,0.207,0.268,0.372,1.316,1.792,10.131,1.000,216.173,54.309
2010-08-06 15:30:00,2.293,1.445,0.329,3.966,0.329,0.344,0.683,1.191,3.049,-0.492,-0.213,0.298,0.841,0.638,0.197,1.418,0.527,1.588,-0.099,0.152,0.596,0.304,0.342,0.390,0.988,0.925,0.776,1.455,2.476,0.907,0.909,0.961,0.961,0.998,0.958,1.008,1.207,1.216,0.262,0.179,0.516,1.584,-0.270,1.013,1.635,0.913,0.640,0.899,0.545,2.053,2.053,2.053,2.053,2.253,2.089,2.051,2.058,-0.385,2.785,0.573,1.269,0.556,0.172,0.404,0.444,1.314,1.428,2.095,1.000,215.444,54.324
2010-08-09 09:30:00,2.272,1.429,0.354,3.929,0.354,0.351,0.357,1.031,2.561,-0.399,-0.215,0.295,0.787,0.753,-0.084,2.228,0.209,1.361,-0.101,0.151,0.652,0.299,0.340,0.389,0.903,0.771,0.779,1.452,2.382,0.909,0.910,0.962,0.962,0.999,0.958,1.008,1.207,1.216,0.249,0.183,0.513,1.558,-0.282,1.336,1.628,0.908,0.637,0.897,0.544,2.053,2.053,2.053,2.056,2.253,2.089,2.054,2.054,-0.773,1.729,0.268,1.213,0.863,0.227,0.319,0.361,0.700,1.105,0.452,1.000,214.276,54.531
2010-08-09 10:00:00,2.235,1.406,0.218,3.863,0.218,-0.092,0.382,0.908,2.119,-0.651,-0.222,0.278,0.132,0.739,0.010,-0.830,0.255,1.230,-0.106,0.150,0.465,0.291,0.332,0.384,0.873,0.715,0.780,1.449,2.323,0.907,0.909,0.953,0.953,0.999,0.956,1.006,1.205,1.216,0.081,0.179,0.499,1.385,-0.296,0.928,1.469,0.817,0.620,0.885,0.541,2.015,2.015,2.015,2.009,2.267,2.069,2.054,2.054,-0.304,-0.773,0.369,1.083,0.546,0.279,0.238,0.337,0.286,1.507,1.332,1.000,214.566,55.542
2010-08-09 10:30:00,2.213,1.393,0.145,3.826,0.145,-0.015,0.310,0.814,1.647,-0.634,-0.227,0.263,0.030,0.618,0.101,0.066,0.183,1.112,-0.111,0.149,0.458,0.287,0.327,0.381,0.862,0.686,0.778,1.443,2.239,0.906,0.908,0.944,0.944,0.997,0.954,1.005,1.205,1.217,0.001,0.177,0.485,1.271,-0.316,0.361,1.099,0.793,0.603,0.867,0.536,1.990,1.990,1.990,1.975,2.267,2.067,2.054,2.005,0.086,0.060,0.253,1.023,0.413,0.224,0.236,0.366,0.653,1.273,1.536,1.000,214.435,56.049
2010-08-09 11:00:00,2.217,1.396,0.180,3.831,0.180,0.311,0.307,0.805,1.640,-0.642,-0.233,0.254,0.028,0.368,0.295,0.433,0.186,1.097,-0.116,0.147,0.428,0.283,0.322,0.376,0.905,0.751,0.790,1.435,2.163,0.903,0.907,0.944,0.944,0.994,0.952,1.003,1.204,1.215,0.039,0.175,0.476,1.176,-0.333,0.504,0.750,0.880,0.606,0.854,0.534,1.990,1.990,1.990,1.979,2.267,2.048,2.054,2.003,0.311,-0.644,0.267,1.016,0.433,0.221,0.271,0.365,0.638,0.972,0.784,1.000,214.697,56.035
2010-08-09 11:30:00,2.198,1.385,0.153,3.799,0.153,0.457,0.339,0.771,1.420,-0.749,-0.239,0.252,0.018,0.120,0.326,1.471,0.241,1.065,-0.121,0.146,0.365,0.281,0.318,0.373,0.892,0.755,0.818,1.430,2.083,0.899,0.904,0.950,0.950,0.989,0.952,1.001,1.202,1.215,0.167,0.181,0.472,1.103,-0.356,0.658,0.743,0.804,0.597,0.842,0.528,1.971,1.971,1.971,1.960,2.267,2.051,2.054,1.987,0.365,0.725,0.367,1.101,0.304,0.213,0.275,0.322,0.636,0.857,1.143,1.000,215.211,56.648
